Test started at 2026-07-29 06:35:07.374309

Running at a PLC of 1
DMM2 at voltage range of 0.1V from here -
diff1, diff2, diff3, r11, r12, r21, r22, r31, r32
-6.0028799999998865e-09 , 1.4424980999999988e-07 , 0.0 , 3.30804549e-06 , 3.31404837e-06 , -3.66588711e-06 , -3.81013692e-06 , -1.50544992e-05 , -1.50544992e-05
-2.475031299999999e-07 , 6.703917999999978e-08 , -1.2506814600000002e-05 , 3.19422176e-06 , 3.44172489e-06 , -3.81267978e-06 , -3.87971896e-06 , -5.76703121e-05 , -4.51634975e-05
6.233754100000002e-07 , 4.5054949999999974e-07 , 0.0 , 3.38261966e-06 , 2.75924425e-06 , -3.62543243e-06 , -4.07598193e-06 , 2.5245237e-05 , 2.5245237e-05
-4.9939297e-07 , 7.72106399999995e-08 , -0.00011811991639999999 , 2.92986441e-06 , 3.42925738e-06 , -3.82909282e-06 , -3.90630346e-06 , -6.786105e-05 , 5.02588664e-05
3.0314516000000003e-07 , 3.9368178999999994e-07 , -3.49727592e-05 , 3.47220102e-06 , 3.16905586e-06 , -3.74818347e-06 , -4.14186526e-06 , 8.82425258e-05 , 0.000123215285
-1.1867219999999976e-07 , 1.6297454999999976e-07 , 7.6430534e-06 , 2.85275057e-06 , 2.97142277e-06 , -3.75072634e-06 , -3.91370089e-06 , -3.26566828e-05 , -4.02997362e-05
-3.818751600000002e-07 , 3.368140699999999e-07 , 7.411445699999999e-06 , 2.49234723e-06 , 2.87422239e-06 , -3.67328453e-06 , -4.0100986e-06 , -3.79836594e-05 , -4.53951051e-05
5.538806000000003e-07 , -7.120023000000004e-08 , -9.8201656e-05 , 3.34706418e-06 , 2.79318358e-06 , -3.60393366e-06 , -3.53273343e-06 , -4.53951051e-05 , 5.28065509e-05
1.1774868000000014e-07 , -1.521095799999998e-07 , -7.5967318779e-05 , 3.1069492e-06 , 2.98920052e-06 , -3.74957049e-06 , -3.59746091e-06 , -2.31607679e-07 , 7.57357111e-05
7.480505000000001e-08 , -8.948574200000002e-07 , 4.53951051e-05 , 3.3662272e-06 , 3.29142215e-06 , -4.51890283e-06 , -3.62404541e-06 , 3.7520444e-05 , -7.8746611e-06
5.776612100000001e-07 , -2.6584499999999982e-08 , 0.00013085833880000002 , 3.20668927e-06 , 2.62902806e-06 , -4.00639989e-06 , -3.97981539e-06 , 6.53133656e-05 , -6.55449732e-05
-1.1543989999999925e-08 , 3.9853635e-07 , 8.5926449e-05 , 3.39139309e-06 , 3.40293708e-06 , -3.5040684e-06 , -3.90260475e-06 , 5.5585843e-05 , -3.0340606e-05
-8.1269683e-07 , 3.571569900000002e-07 , 3.543597491e-05 , 2.78325575e-06 , 3.59595258e-06 , -3.61641682e-06 , -3.97357381e-06 , 9.95913021e-06 , -2.54768447e-05
6.081373400000001e-07 , 6.798697100000001e-07 , 0.0001683787828 , 3.64928581e-06 , 3.04114847e-06 , -3.52394899e-06 , -4.2038187e-06 , 7.04087345e-05 , -9.79700483e-05
8.588728000000033e-08 , 1.1257957999999961e-07 , 1.042234559e-05 , 2.99543427e-06 , 2.90954699e-06 , -4.1582783e-06 , -4.27085788e-06 , -9.95913021e-06 , -2.03814758e-05
1.8585821999999984e-07 , 1.5835115000000008e-07 , -0.0001964033124 , 3.1309607e-06 , 2.94510248e-06 , -3.94282826e-06 , -4.10117941e-06 , -8.05994724e-05 , 0.00011580384
2.3134154000000014e-07 , 2.5197482999999984e-07 , 7.78201802e-05 , 3.46088791e-06 , 3.22954637e-06 , -3.90260475e-06 , -4.15457958e-06 , 5.25749432e-05 , -2.5245237e-05
1.0389589999999653e-08 , 7.859765999999996e-08 , -7.4114457999999975e-06 , 3.11202856e-06 , 3.10163897e-06 , -4.04176883e-06 , -4.12036649e-06 , 2.5245237e-05 , 3.26566828e-05
-3.0845538999999984e-07 , -3.7472588000000027e-07 , 0.0001412806844 , 3.13973413e-06 , 3.44818952e-06 , -4.0177272e-06 , -3.64300132e-06 , 7.06403422e-05 , -7.06403422e-05
2.1725786999999987e-07 , -8.969378999999988e-08 , 3.2656682800000006e-05 , 3.42279274e-06 , 3.20553487e-06 , -4.06812216e-06 , -3.97842837e-06 , 4.28474207e-05 , 1.01907379e-05
-4.1558359999999884e-08 , -1.1257958000000003e-07 , -5.28065509e-05 , 3.43318233e-06 , 3.47474069e-06 , -3.91763077e-06 , -3.80505119e-06 , 4.02997362e-05 , 9.31062871e-05
-6.834042000000035e-08 , -1.0287047000000014e-07 , -5.79019198e-05 , 3.50637122e-06 , 3.57471164e-06 , -4.02419995e-06 , -3.92132948e-06 , -3.01089983e-05 , 2.77929215e-05
-8.367083199999997e-07 , -2.9127360000000426e-08 , 2.5245237e-05 , 2.92501594e-06 , 3.76172426e-06 , -4.11135087e-06 , -4.08222351e-06 , 4.53951051e-05 , 2.01498681e-05
3.1722882000000005e-07 , 1.458679999999997e-07 , -0.00014869212979999998 , 3.74279212e-06 , 3.4255633e-06 , -3.8984437e-06 , -4.0443117e-06 , -1.52861068e-05 , 0.000133406023
7.388159999999958e-09 , 3.2548675999999993e-07 , 3.0108998260000003e-05 , 3.31543365e-06 , 3.30804549e-06 , -3.75812377e-06 , -4.08361053e-06 , 3.7520444e-05 , 7.41144574e-06
-8.958135000000028e-08 , -1.4817970000000018e-07 , 7.04087345e-05 , 3.01967665e-06 , 3.109258e-06 , -4.14579514e-06 , -3.99761544e-06 , 1.76021836e-05 , -5.28065509e-05
-4.2943639999999955e-08 , -4.1610529999999606e-08 , 1.27384224e-05 , 3.17505874e-06 , 3.21800238e-06 , -3.98466995e-06 , -3.94305942e-06 , -3.77520517e-05 , -5.04904741e-05
-2.0086539999999906e-08 , 2.0389156000000016e-07 , -9.38011101e-05 , 3.57840572e-06 , 3.59849226e-06 , -3.57341928e-06 , -3.77731084e-06 , -3.82152671e-05 , 5.5585843e-05
-2.655117499999999e-07 , -3.652478999999992e-08 , -7.52724958e-05 , 3.12334167e-06 , 3.38885342e-06 , -4.12013532e-06 , -4.08361053e-06 , -8.31471569e-05 , -7.8746611e-06
2.0594477e-07 , 2.3556178999999958e-07 , 0.0001410490762 , 3.40640028e-06 , 3.20045551e-06 , -4.12660807e-06 , -4.36216986e-06 , 4.02997362e-05 , -0.00010074934
-4.236643999999999e-07 , -2.3787349000000006e-07 , -0.00010630792479999999 , 3.2976559e-06 , 3.7213203e-06 , -4.10996386e-06 , -3.87209037e-06 , -4.58583205e-05 , 6.04496043e-05
1.124384499999999e-07 , 1.3777705999999998e-07 , 5.095368999999994e-06 , 3.08801706e-06 , 2.97557861e-06 , -3.789794e-06 , -3.92757106e-06 , -5.79019198e-05 , -6.29972888e-05
1.339102799999997e-07 , 1.1558500000006608e-09 , 3.0108998300000002e-05 , 3.91479756e-06 , 3.78088728e-06 , -4.13423666e-06 , -4.13539251e-06 , 5.00272587e-05 , 1.99182604e-05
-3.096097900000001e-07 , 4.822197300000004e-07 , -7.318802669999999e-05 , 3.31797332e-06 , 3.62758311e-06 , -4.05448316e-06 , -4.53670289e-06 , -1.01907379e-05 , 6.29972888e-05
4.640683599999999e-07 , -3.6339856999999946e-07 , 1.505449916e-05 , 3.74925675e-06 , 3.28518839e-06 , -4.34575682e-06 , -3.98235825e-06 , 7.64305342e-06 , -7.41144574e-06
1.05442795e-06 , -1.3916409000000026e-07 , 7.04087345e-05 , 3.54816046e-06 , 2.49373251e-06 , -4.14810684e-06 , -4.00894275e-06 , 2.75613138e-05 , -4.28474207e-05
-7.318889000000014e-08 , -4.7204826999999986e-07 , -5.025886640000001e-05 , 3.40778556e-06 , 3.48097445e-06 , -4.26577215e-06 , -3.79372388e-06 , 2.26975526e-05 , 7.2956419e-05
7.182669899999999e-07 , 1.6551740999999978e-07 , -6.53133656e-05 , 3.82129124e-06 , 3.10302425e-06 , -3.94190358e-06 , -4.10742099e-06 , -2.01498681e-05 , 4.51634975e-05
3.6409741000000017e-07 , -1.3523419999999996e-07 , 6.80926578e-05 , 3.97413366e-06 , 3.61003625e-06 , -3.87324621e-06 , -3.73801201e-06 , 8.54632337e-05 , 1.73705759e-05
2.3134154000000014e-07 , 1.9764998000000006e-07 , 5.025886643e-05 , 3.5569339e-06 , 3.32559236e-06 , -3.91393206e-06 , -4.11158204e-06 , 5.28065509e-05 , 2.54768447e-06
-1.1982660000000004e-07 , 1.0610683000000014e-07 , 2.2697552620000002e-05 , 3.09425082e-06 , 3.21407742e-06 , -4.16844976e-06 , -4.27455659e-06 , 1.50544992e-05 , -7.64305342e-06
2.8051892999999996e-07 , 1.927954299999998e-07 , -1.2970030079e-05 , 3.33829074e-06 , 3.05777181e-06 , -4.10742099e-06 , -4.30021642e-06 , -2.31607679e-07 , 1.27384224e-05
1.3529555099999998e-06 , 2.2122928e-07 , 4.53951051e-05 , 3.88709198e-06 , 2.53413647e-06 , -4.21283432e-06 , -4.4340636e-06 , 2.5245237e-05 , -2.01498681e-05
2.553530300000002e-07 , -2.811022000000001e-07 , -4.7942789639999997e-05 , 3.23208604e-06 , 2.97673301e-06 , -4.15319257e-06 , -3.87209037e-06 , -7.41144574e-06 , 4.05313439e-05
3.516299099999996e-07 , -1.1003672000000001e-07 , 9.959130199999996e-06 , 3.18544833e-06 , 2.83381842e-06 , -4.43036489e-06 , -4.32032817e-06 , 6.786105e-05 , 5.79019198e-05
-8.316289599999998e-07 , -1.3037964000000032e-07 , 2.26975526e-05 , 2.73661804e-06 , 3.568247e-06 , -4.29628653e-06 , -4.16590689e-06 , 3.28882905e-05 , 1.01907379e-05
-4.1350569000000004e-07 , 2.9728408000000037e-07 , 3.77520518e-05 , 3.24478443e-06 , 3.65829012e-06 , -4.04685456e-06 , -4.34413864e-06 , 6.53133656e-05 , 2.75613138e-05
9.242117599999999e-07 , -4.947028999999971e-08 , 2.524523702e-05 , 3.22585229e-06 , 2.30164053e-06 , -4.03159737e-06 , -3.98212708e-06 , 1.76021836e-05 , -7.64305342e-06
-2.3780618000000005e-07 , 1.8886554999999976e-07 , 0.00012321528520000001 , 3.18267777e-06 , 3.42048395e-06 , -4.25305782e-06 , -4.44192337e-06 , -2.03814758e-05 , -0.000143596761
-5.587290600000002e-07 , -1.5557711999999984e-07 , -7.6430534e-06 , 2.93632905e-06 , 3.49505811e-06 , -4.30368396e-06 , -4.14810684e-06 , 3.26566828e-05 , 4.02997362e-05
-2.7705580000000088e-08 , -4.607209600000003e-07 , 4.076295154e-05 , 3.1069492e-06 , 3.13465478e-06 , -4.20243169e-06 , -3.74171073e-06 , 4.79427896e-05 , 7.17983806e-06
-3.301580800000002e-07 , -9.08496399999997e-08 , -9.05586025e-05 , 3.2383198e-06 , 3.56847788e-06 , -4.13909122e-06 , -4.04824158e-06 , -3.52043672e-05 , 5.53542353e-05
1.3160147000000018e-07 , 2.431903899999997e-07 , -0.0001183515236 , 3.42417802e-06 , 3.29257655e-06 , -4.05679486e-06 , -4.29998525e-06 , -1.76021836e-05 , 0.00010074934
-5.425674899999997e-07 , 3.735700299999992e-07 , 0.0001037602404 , 2.98158148e-06 , 3.52414897e-06 , -3.92895808e-06 , -4.30252811e-06 , 5.30381586e-05 , -5.07220818e-05
3.3246689000000017e-07 , -1.442498100000003e-07 , -0.000128542262 , 3.42048395e-06 , 3.08801706e-06 , -4.03159737e-06 , -3.88734756e-06 , -9.05586026e-05 , 3.79836594e-05
-5.197103900000001e-07 , 2.7208659000000017e-07 , 1.7833791300000002e-05 , 3.3798491e-06 , 3.89955949e-06 , -3.90260475e-06 , -4.17469134e-06 , 8.31471569e-05 , 6.53133656e-05
5.146310299999998e-07 , 1.2668093000000006e-07 , -7.04087345e-05 , 3.43826169e-06 , 2.92363066e-06 , -3.80366417e-06 , -3.9303451e-06 , -3.77520517e-05 , 3.26566828e-05
-2.2118282999999986e-07 , 4.6187681000000013e-07 , 0.0 , 3.43318233e-06 , 3.65436516e-06 , -3.90006188e-06 , -4.36193869e-06 , 6.55449732e-05 , 6.55449732e-05
1.1382374000000022e-07 , 1.9233307999999998e-07 , -3.26566828e-05 , 3.67191203e-06 , 3.55808829e-06 , -3.65432863e-06 , -3.84666171e-06 , -1.01907379e-05 , 2.24659449e-05
-3.537078200000001e-07 , -2.011175000000051e-08 , -6.57765809e-05 , 3.1778293e-06 , 3.53153712e-06 , -4.11389374e-06 , -4.09378199e-06 , -3.79836594e-05 , 2.77929215e-05
-4.6037428000000016e-07 , -5.571187000000023e-08 , 2.73297062e-05 , 3.23439484e-06 , 3.69476912e-06 , -4.27848648e-06 , -4.22277461e-06 , 1.2275207e-05 , -1.50544992e-05
2.8698356999999987e-07 , -7.744181000000014e-08 , 7.087194980000001e-05 , 3.31150869e-06 , 3.02452512e-06 , -4.12036649e-06 , -4.04292468e-06 , 1.52861068e-05 , -5.5585843e-05
-1.2467509999999972e-08 , -2.542865299999999e-07 , 7.55041034e-05 , 3.34083042e-06 , 3.35329793e-06 , -4.05055328e-06 , -3.79626675e-06 , 0.0 , -7.55041034e-05
-1.9463165999999987e-07 , 2.482761199999996e-07 , 2.8256136799999993e-05 , 3.11826231e-06 , 3.31289397e-06 , -3.92895808e-06 , -4.1772342e-06 , -5.51226277e-05 , -8.33787645e-05
1.1543989999999925e-08 , -2.7578530000000043e-07 , 3.7983659399999994e-05 , 3.80489878e-06 , 3.79335479e-06 , -4.16197701e-06 , -3.88619171e-06 , -4.28474207e-05 , -8.08310801e-05
3.4793583000000026e-07 , 2.4041629999999714e-08 , 5.0490474e-05 , 3.59364378e-06 , 3.24570795e-06 , -3.88087481e-06 , -3.90491644e-06 , -2.26975526e-05 , -7.31880266e-05
7.685987899999998e-07 , 4.068583999999976e-08 , -3.497275956e-05 , 3.56455293e-06 , 2.79595414e-06 , -3.89867487e-06 , -3.93936071e-06 , -2.77929215e-05 , 7.17983806e-06
4.0450138000000003e-07 , 2.1267600999999968e-07 , 6.29972887e-05 , 3.46966134e-06 , 3.06515996e-06 , -4.20636157e-06 , -4.41903758e-06 , 7.80517879e-05 , 1.50544992e-05
-6.790174399999999e-07 , 1.0009642000000025e-07 , 9.959130210000001e-06 , 2.61494439e-06 , 3.29396183e-06 , -3.83926429e-06 , -3.93936071e-06 , 2.31607679e-06 , -7.64305342e-06
4.195085600000001e-07 , 6.819501999999976e-08 , -5.095368999999997e-06 , 3.63774182e-06 , 3.21823326e-06 , -4.02419995e-06 , -4.09239497e-06 , 2.75613138e-05 , 3.26566828e-05
-5.409513300000003e-07 , -3.569258200000004e-07 , 0.00010306541724 , 3.17390434e-06 , 3.71485567e-06 , -4.09609368e-06 , -3.73916786e-06 , 7.41144574e-06 , -9.56539715e-05
4.825387499999998e-07 , -3.5368940000000104e-08 , -5.836513522e-05 , 3.68322514e-06 , 3.20068639e-06 , -3.82400709e-06 , -3.78863815e-06 , -5.32697662e-06 , 5.30381586e-05
-1.3414114999999968e-07 , -3.2918548e-07 , -8.52316255e-05 , 3.20645839e-06 , 3.34059954e-06 , -3.87602025e-06 , -3.54683477e-06 , -0.000113024547 , -2.77929215e-05
-2.539677999999997e-08 , 5.911006000000002e-07 , 0.0001357221001 , 3.06631436e-06 , 3.09171114e-06 , -3.60254664e-06 , -4.19364724e-06 , 8.31471569e-05 , -5.25749432e-05
7.595944999999986e-08 , 2.034293000000013e-08 , 4.51634974e-05 , 3.03860879e-06 , 2.96264934e-06 , -4.11135087e-06 , -4.1316938e-06 , 6.786105e-05 , 2.26975526e-05
-2.516588999999992e-08 , -8.252754000000001e-08 , 1.4822891499999997e-05 , 3.43826169e-06 , 3.46342758e-06 , -3.85197861e-06 , -3.76945107e-06 , 5.28065509e-05 , 3.79836594e-05
-6.016726999999997e-07 , -4.581780999999999e-07 , 4.02997362e-05 , 2.85275057e-06 , 3.45442327e-06 , -4.27340075e-06 , -3.81522265e-06 , 0.0 , -4.02997362e-05
-6.827115100000003e-07 , -1.6043168000000034e-07 , 9.35695024e-05 , 3.3662272e-06 , 4.04893871e-06 , -3.90745931e-06 , -3.74702763e-06 , 3.79836594e-05 , -5.5585843e-05
1.0024800000000004e-06 , -4.80832700000001e-08 , 0.0001359537078 , 3.82360004e-06 , 2.82112004e-06 , -4.13030678e-06 , -4.08222351e-06 , 5.51226277e-05 , -8.08310801e-05
4.197394400000003e-07 , 2.3509946000000067e-07 , -7.57357111e-05 , 3.36368752e-06 , 2.94394808e-06 , -4.11666777e-06 , -4.35176723e-06 , -5.04904741e-05 , 2.5245237e-05
-1.916301999999986e-08 , 1.6320571999999998e-07 , 0.00013850139219999998 , 3.20299519e-06 , 3.22215821e-06 , -3.69871318e-06 , -3.8619189e-06 , 4.53951051e-05 , -9.31062871e-05
-4.3359222999999994e-07 , 2.9242950999999963e-07 , 5.280655083e-05 , 3.18637185e-06 , 3.61996408e-06 , -3.84943575e-06 , -4.14186526e-06 , -2.54768447e-06 , -5.53542353e-05
-4.3243781999999985e-07 , 1.2783677999999987e-07 , 1.5054499099999998e-05 , 2.99935923e-06 , 3.43179705e-06 , -4.05818187e-06 , -4.18601865e-06 , 4.77111819e-05 , 3.26566828e-05
3.137656200000001e-07 , -2.3671765000000007e-07 , 0.00015633518360000002 , 3.47612597e-06 , 3.16236035e-06 , -4.40886612e-06 , -4.17214847e-06 , 5.30381586e-05 , -0.000103297025
-2.0086541000000016e-07 , -1.731460099999999e-07 , 0.00016119894459999998 , 3.14619877e-06 , 3.34706418e-06 , -4.33396717e-06 , -4.16082116e-06 , 0.000108160786 , -5.30381586e-05
-8.203158599999999e-07 , -2.0227338000000016e-07 , 1.945504501e-05 , 2.57708011e-06 , 3.39739597e-06 , -4.26808385e-06 , -4.06581047e-06 , 2.08446911e-06 , -1.73705759e-05
2.7174551e-07 , 3.051438000000003e-08 , 4.7711181900000004e-05 , 3.37869471e-06 , 3.1069492e-06 , -3.96201533e-06 , -3.99252971e-06 , 8.82425258e-05 , 4.05313439e-05
2.3088000000022368e-10 , 3.088425500000003e-07 , 5.28065509e-05 , 3.15751188e-06 , 3.157281e-06 , -3.55053349e-06 , -3.85937604e-06 , 6.53133656e-05 , 1.25068147e-05
-1.1520900999999962e-07 , -5.481030600000004e-07 , 2.03814758e-05 , 2.94348632e-06 , 3.05869533e-06 , -4.62917072e-06 , -4.08106766e-06 , 6.80926577e-05 , 4.77111819e-05
3.7702669e-07 , -2.924295200000003e-07 , -2.26975526e-05 , 3.13604006e-06 , 2.75901337e-06 , -4.32795677e-06 , -4.03552725e-06 , 1.01907379e-05 , 3.28882905e-05
1.3621907e-07 , 1.6713560000000003e-07 , -4.7479574200000004e-05 , 3.52276369e-06 , 3.38654462e-06 , -4.17469134e-06 , -4.34182694e-06 , -2.75613138e-05 , 1.99182604e-05
4.940828000000029e-08 , 3.6085570000000004e-07 , 2.7792921470000002e-05 , 3.13465478e-06 , 3.0852465e-06 , -4.00639989e-06 , -4.36725559e-06 , 2.5245237e-05 , -2.54768447e-06
2.5812359000000035e-07 , -1.3292250999999974e-07 , 0.0001334060235 , 3.33829074e-06 , 3.08016715e-06 , -4.27733063e-06 , -4.14440812e-06 , 0.000100517733 , -3.28882905e-05
-3.211537699999998e-07 , -6.1537341e-07 , -6.06812119e-05 , 3.33182611e-06 , 3.65297988e-06 , -4.33812823e-06 , -3.72275482e-06 , 1.25068147e-05 , 7.31880266e-05
-1.3852800000000715e-09 , 2.926606799999994e-07 , 4.516349740000001e-05 , 3.14850756e-06 , 3.14989284e-06 , -4.10996386e-06 , -4.40262454e-06 , -2.03814758e-05 , -6.55449732e-05
-6.877908699999997e-07 , 4.609521300000001e-07 , 1.01907379e-05 , 3.34083042e-06 , 4.02862129e-06 , -4.05448316e-06 , -4.51543529e-06 , 2.50136294e-05 , 1.48228915e-05
-3.809516999999974e-08 , 6.985944499999995e-07 , -4.53951051e-05 , 3.35075825e-06 , 3.38885342e-06 , -3.87209037e-06 , -4.57068482e-06 , -4.53951051e-05 , 0.0
-1.8932149999999883e-08 , -3.5438295999999954e-07 , -4.261581299e-05 , 3.35976256e-06 , 3.37869471e-06 , -4.59611347e-06 , -4.24173051e-06 , 9.95913021e-06 , 5.25749432e-05
-1.997110100000003e-07 , -7.177815299999998e-07 , 4.8174397260000005e-05 , 3.23578012e-06 , 3.43549113e-06 , -4.60258622e-06 , -3.88480469e-06 , 5.5585843e-05 , 7.41144574e-06
2.2256810999999993e-07 , -2.0759027e-07 , -1.2506814699999993e-05 , 3.31289397e-06 , 3.09032586e-06 , -4.40008167e-06 , -4.1924914e-06 , 5.04904741e-05 , 6.29972888e-05
3.9064859e-07 , -7.836649000000016e-08 , 2.5476845000000003e-06 , 3.43433673e-06 , 3.04368814e-06 , -4.11504959e-06 , -4.0366831e-06 , -1.76021836e-05 , -2.01498681e-05
-1.9717132999999997e-07 , -8.483924000000048e-08 , -6.83242654e-05 , 3.46966134e-06 , 3.66683267e-06 , -4.29489952e-06 , -4.21006028e-06 , -0.000103297025 , -3.49727596e-05
-1.8955230000000003e-07 , -4.5054950000000017e-07 , 7.295641896e-05 , 3.39531805e-06 , 3.58487035e-06 , -4.02651164e-06 , -3.57596214e-06 , -5.09536894e-06 , -7.80517879e-05
-6.561603399999999e-07 , 2.2793320000000012e-07 , -7.6430534e-06 , 3.22585229e-06 , 3.88201263e-06 , -4.14047824e-06 , -4.36841144e-06 , -3.0340606e-05 , -2.26975526e-05
-3.8556924e-07 , -3.636297400000001e-07 , -9.84332637e-05 , 3.05638653e-06 , 3.44195577e-06 , -4.17607836e-06 , -3.81244862e-06 , -1.78337913e-05 , 8.05994724e-05
-6.954099000000001e-07 , 6.935086999999958e-08 , -9.634879460000001e-05 , 2.77563672e-06 , 3.47104662e-06 , -4.08245468e-06 , -4.15180555e-06 , -4.58583205e-05 , 5.04904741e-05
1.6808048000000005e-07 , -3.277984600000004e-07 , 3.543597494e-05 , 3.28634279e-06 , 3.11826231e-06 , -3.94167241e-06 , -3.61387395e-06 , 5.09536894e-06 , -3.0340606e-05
1.1359284999999975e-07 , -3.314971699999998e-07 , 1.760218366e-05 , 3.51768433e-06 , 3.40409148e-06 , -4.28727092e-06 , -3.95577375e-06 , 2.50136294e-05 , 7.41144574e-06
-5.889743199999998e-07 , 4.267390300000004e-07 , -8.80109181e-05 , 2.99451075e-06 , 3.58348507e-06 , -3.73523798e-06 , -4.16197701e-06 , -6.55449732e-05 , 2.24659449e-05
-1.5815265e-07 , -2.052785800000002e-07 , -4.7942789600000004e-05 , 2.91347195e-06 , 3.0716246e-06 , -4.04315585e-06 , -3.83787727e-06 , -2.80245292e-05 , 1.99182604e-05
4.017308199999999e-07 , 1.7823173999999978e-07 , -0.0001359537078 , 3.17621314e-06 , 2.77448232e-06 , -4.2646163e-06 , -4.44284804e-06 , -7.06403422e-05 , 6.53133656e-05
5.9566979999999894e-08 , -3.798116099999997e-07 , 1.2275207000000001e-05 , 3.22700669e-06 , 3.16743971e-06 , -4.12545222e-06 , -3.74564061e-06 , -1.297003e-05 , -2.5245237e-05
5.5388059e-07 , -1.241380599999998e-07 , -5.998638888e-05 , 3.16374563e-06 , 2.60986504e-06 , -4.1240652e-06 , -3.99992714e-06 , 7.64305342e-06 , 6.76294423e-05
-1.2818445400000004e-06 , -7.952233000000015e-08 , 6.531336554e-05 , 2.39514684e-06 , 3.67699138e-06 , -4.20636157e-06 , -4.12683924e-06 , 7.01771268e-05 , 4.86376126e-06
-5.536497100000002e-07 , 3.506842399999999e-07 , 4.7942789600000004e-05 , 2.51658961e-06 , 3.07023932e-06 , -3.79626675e-06 , -4.14695099e-06 , 3.7520444e-05 , -1.04223456e-05
4.7307266999999993e-07 , 4.315935999999999e-07 , -2.3160767999999994e-07 , 3.33205699e-06 , 2.85898432e-06 , -3.5861336e-06 , -4.0177272e-06 , -3.01089983e-06 , -2.77929215e-06
-6.049049999999994e-08 , 5.212873899999998e-07 , 7.040873453000001e-05 , 2.71122126e-06 , 2.77171176e-06 , -3.97334264e-06 , -4.49463003e-06 , 7.2956419e-05 , 2.54768447e-06
-2.378061699999998e-07 , -2.6584499999999982e-08 , 0.0001533242834 , 2.92224538e-06 , 3.16005155e-06 , -3.97079977e-06 , -3.94421527e-06 , 0.000103065417 , -5.02588664e-05
-9.694642e-07 , -1.8354864000000028e-07 , 5.02588664e-05 , 2.61771495e-06 , 3.58717915e-06 , -4.06072474e-06 , -3.8771761e-06 , 5.02588664e-05 , 0.0
1.9232286000000017e-07 , -5.860148700000003e-07 , 7.179837999999999e-06 , 3.12334167e-06 , 2.93101881e-06 , -4.14926268e-06 , -3.56324781e-06 , 2.98773906e-05 , 2.26975526e-05
-4.982385699999997e-07 , 2.6815670000000623e-08 , -3.010899832e-05 , 2.82481411e-06 , 3.32305268e-06 , -4.09100795e-06 , -4.11782362e-06 , -7.64305342e-06 , 2.24659449e-05
4.677624400000001e-07 , -3.1138542000000015e-07 , 8.56948413e-05 , 3.30527494e-06 , 2.8375125e-06 , -4.25051496e-06 , -3.93912954e-06 , 5.5585843e-05 , -3.01089983e-05
-4.1350569000000004e-07 , -5.455602000000042e-08 , -7.4114457799999995e-06 , 2.71099038e-06 , 3.12449607e-06 , -4.0708962e-06 , -4.01634018e-06 , -1.50544992e-05 , -7.64305342e-06
-8.704168000000018e-08 , 1.974188200000001e-07 , -1.2506814700000007e-05 , 2.82365971e-06 , 2.91070139e-06 , -3.64554418e-06 , -3.842963e-06 , 6.04496043e-05 , 7.2956419e-05
5.536497099999998e-07 , -1.5257190000000016e-08 , 1.2506814659999999e-05 , 3.14088853e-06 , 2.58723882e-06 , -3.56579068e-06 , -3.55053349e-06 , 1.99182604e-05 , 7.41144574e-06
-3.008363599999999e-07 , -2.542865000000017e-08 , 2.9877390600000002e-05 , 2.68836416e-06 , 2.98920052e-06 , -4.10256643e-06 , -4.07713778e-06 , -1.27384224e-05 , -4.2615813e-05
3.2230817000000006e-07 , 3.7865577000000014e-07 , -5.5354235379999995e-05 , 3.09679049e-06 , 2.77448232e-06 , -3.81383563e-06 , -4.1924914e-06 , -6.29972888e-05 , -7.64305342e-06
-5.4487628e-07 , 2.2400331000000025e-07 , 1.0190737800000001e-05 , 2.89315453e-06 , 3.43803081e-06 , -3.8505916e-06 , -4.07459491e-06 , -1.50544992e-05 , -2.5245237e-05
-1.553821000000001e-07 , -1.2020817999999974e-07 , 0.0 , 2.85413584e-06 , 3.00951794e-06 , -3.69108459e-06 , -3.57087641e-06 , -4.53951051e-05 , -4.53951051e-05
-3.3131248000000007e-07 , -2.4850730000000047e-07 , -0.00021933247179999998 , 2.53667615e-06 , 2.86798863e-06 , -3.88757873e-06 , -3.63907143e-06 , -8.82425258e-05 , 0.000131089946
1.112840600000003e-07 , 1.2159519999999935e-07 , 9.31062871e-05 , 2.99935923e-06 , 2.88807517e-06 , -3.84550586e-06 , -3.96710106e-06 , 4.2615813e-05 , -5.04904741e-05
-8.727255999999998e-08 , 9.13119799999997e-08 , 8.546323367e-05 , 3.06377468e-06 , 3.15104724e-06 , -3.62011553e-06 , -3.71142751e-06 , 8.29155492e-05 , -2.54768447e-06
4.061175399999999e-07 , 5.266042900000003e-07 , 7.179837999999999e-06 , 2.78718071e-06 , 2.38106317e-06 , -3.91000218e-06 , -4.43660647e-06 , 1.73705759e-05 , 1.01907379e-05
-3.846457100000001e-07 , 2.556735499999999e-07 , -1.2738422359999999e-05 , 2.71606974e-06 , 3.10071545e-06 , -3.896132e-06 , -4.15180555e-06 , -2.77929215e-06 , 9.95913021e-06
4.9408279999999866e-08 , 6.530540499999997e-07 , -5.095368999999997e-06 , 3.23970508e-06 , 3.1902968e-06 , -3.74564061e-06 , -4.39869466e-06 , -3.0340606e-05 , -2.5245237e-05
